                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     700                                      436                  1.5000000000000000E+001                  2.0000000000000000E-002                  2.6179004143667793E+004                  9.3687032415612705E+001                  1.4936437468829021E+004                  2.0395697271842357E+004                  2.1356695960307100E+001                 -6.9923802893415488E+000                  6.9999999758055875E-001                  2.9797851331855797E-005                  2.7997021998364829E-001                  4.2744128383514378E-003                  1.2623408082188096E-003                  1.1735478978037948E-002                  0.0000000000000000E+000                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0499999985276199E+001                  4.4696484460475560E-004                  4.1995531507320205E+000                  6.4116192644249517E-002                  1.8935112119592045E-002                  1.7603218467056772E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999999933595852E+001                  2.1226908733365025E+001                  1.4999999491075723E+001                  2.1043147927656143E+001                  2.5514616171952864E+005                  1.2125214631738991E+004                  7.3544923716378734E+006                  5.9605620721150410E-001                  5.9605620721150376E-001                  4.2861778810681574E-058                  2.4419539852668632E-004                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 1.5000000000000000E+001                  2.1356695960307100E+001                  2.0395697271842357E+004                  3.9123342491357801E+002                 -9.8472067556443825E+000                  4.1743271442404684E+000                  1.7069799717968748E+013                  4.3373159275291833E+001                  2.7174606439226112E+009                  1.2304083563201860E+000                  2.1440673182037334E-001                  6.6259552446366010E-001                  7.3878793248098784E-001                  8.4988121862410471E-001                  2.6561877089248389E+002                  1.2561465402109411E+002                  1.4899354779321566E-001                  1.4899354779321566E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8321591561340045E+000                  3.6743007540026438E-030                  3.6743007540026445E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3400310012274188E-031                  0.0000000000000000E+000                 -1.1957232537943558E+001                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8752943059810640E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.4999999999985000E+001                  2.1356587340156384E+001                  2.0395697271842451E+004                  3.9265887931046001E+002                 -9.8455977182046652E+000                  4.1745627937106375E+000                  1.7070413898541947E+013                  4.3365281222898282E+001                  2.7112015759835458E+009                  1.2307514502926971E+000                  2.1445831158910678E-001                  6.6254283860870733E-001                  7.3897746105022266E-001                  8.4988121862410471E-001                  2.6677129367855900E+002                  1.2588758563190102E+002                  1.4912136981815019E-001                  1.4912136981815019E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8340890189992509E+000                  3.6879393241574839E-030                  3.6879393241574839E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3709882106447142E-031                  0.0000000000000000E+000                 -1.1905843271238483E+001                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8749796556082977E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.4999999999955859E+001                  2.1356377087940817E+001                  2.0395697271842630E+004                  3.9454109482754103E+002                 -9.8434856227260621E+000                  4.1748735190942110E+000                  1.7071290396180105E+013                  4.3354989931831270E+001                  2.7029995645820346E+009                  1.2312088402126786E+000                  2.1452856052370972E-001                  6.6247337876554924E-001                  7.3923313541922941E-001                  8.4988121862410471E-001                  2.6829271718149363E+002                  1.2624837764604742E+002                  1.4961603082072367E-001                  1.4961603082072367E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8366110192168239E+000                  3.7059188002979766E-030                  3.7059188002979766E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4117985303318520E-031                  0.0000000000000000E+000                 -1.1838435935551223E+001                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8745661424600208E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.4999999999926716E+001                  2.1356167851648351E+001                  2.0395697271842808E+004                  3.9677631334985949E+002                 -9.8409959031110130E+000                  4.1752419437830532E+000                  1.7072430894371279E+013                  4.3342937625428448E+001                  2.6933499903201351E+009                  1.2317588916298923E+000                  2.1461527429278532E-001                  6.6239103486726936E-001                  7.3954305676997567E-001                  8.4988121862410471E-001                  2.7009880729223039E+002                  1.2667750605762910E+002                  1.5010683654290122E-001                  1.5010683654290122E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8395663509732254E+000                  3.7272254449086167E-030                  3.7272254449086167E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4601609504171672E-031                  0.0000000000000000E+000                 -1.1759009140861936E+001                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8740782126910453E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.4999999999886645E+001                  2.1355881789716808E+001                  2.0395697271843055E+004                  3.9936459978829930E+002                 -9.8381373861529298E+000                  4.1756677060984213E+000                  1.7073878044248949E+013                  4.3329205926670539E+001                  2.6822923889241362E+009                  1.2324054539150804E+000                  2.1472017676926286E-001                  6.6229592025687456E-001                  7.3990731001161603E-001                  8.4988121862410471E-001                  2.7218936328537211E+002                  1.2717523650292719E+002                  1.5077539785150376E-001                  1.5077539785150376E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8429369990196922E+000                  3.7518393074882625E-030                  3.7518393074882625E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.5160301866930970E-031                  0.0000000000000000E+000                 -1.1667788741682118E+001                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8735177098612116E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.4999999999846576E+001                  2.1355597596867213E+001                  2.0395697271843295E+004                  4.0324723611407580E+002                 -9.8338983944380605E+000                  4.1763048831299869E+000                  1.7076312883385512E+013                  4.3309082531535196E+001                  2.6659294544567180E+009                  1.2333966090641408E+000                  2.1488707657279604E-001                  6.6215364080273287E-001                  7.4045583494582068E-001                  8.4988121862410471E-001                  2.7532346252272725E+002                  1.2792377359134854E+002                  1.5143627477039698E-001                  1.5143627477039698E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8478869373431974E+000                  3.7886396070424603E-030                  3.7886396070424603E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.5995605397275151E-031                  0.0000000000000000E+000                 -1.1532356864543576E+001                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8726871745818446E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.4999999999766434E+001                  2.1355034709661854E+001                  2.0395697271843776E+004                  4.1077799141879177E+002                 -9.8258379529031448E+000                  4.1775352013352336E+000                  1.7081873100290787E+013                  4.3271694909110160E+001                  2.6348831196998577E+009                  1.2353967874852019E+000                  2.1524411307481206E-001                  6.6187918234711485E-001                  7.4148204691289132E-001                  8.4988121862410471E-001                  2.8139638625190742E+002                  1.2938160516688436E+002                  1.5273447955682362E-001                  1.5273447955682362E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8571424527772067E+000                  3.8596140523253404E-030                  3.8596140523253404E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7606603281183588E-031                  0.0000000000000000E+000                 -1.1273436230692969E+001                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8711162663092729E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.4999999999613436E+001                  2.1353979787426418E+001                  2.0395697271844667E+004                  4.2725477416690853E+002                 -9.8089052490418851E+000                  4.1802021265960994E+000                  1.7097558859680160E+013                  4.3197544460037612E+001                  2.5696529785802326E+009                  1.2401661861320645E+000                  2.1618373190001949E-001                  6.6128609922608672E-001                  7.4330599747163617E-001                  8.4988121862410471E-001                  2.9465577810504232E+002                  1.3259899606186619E+002                  1.5512737923452460E-001                  1.5512737923452460E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8758772058428375E+000                  4.0130713934719641E-030                  4.0130713934719641E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1089821091088120E-031                  0.0000000000000000E+000                 -1.0715988096108196E+001                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8678906190397633E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.4999999999256444E+001                  2.1351612046733131E+001                  2.0395697271846650E+004                  4.5857455008814259E+002                 -9.7790604365998668E+000                  4.1851646184116129E+000                  1.7136920908423854E+013                  4.3080644776293916E+001                  2.4536781746545110E+009                  1.2505940671316118E+000                  2.1851105650145680E-001                  6.6019976125364666E-001                  7.4512705673183222E-001                  8.4988121862410471E-001                  3.1977431451839510E+002                  1.3880023556974751E+002                  1.6032671252577843E-001                  1.6032671252577843E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9065965152907709E+000                  4.2985526200811073E-030                  4.2985526200811073E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7569754116698507E-031                  0.0000000000000000E+000                 -9.6739968032914962E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.2744128430583462E-003                  1.2623408079670273E-003                  1.1735478978037879E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8624974786158262E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
