1 2 3 4 5
version_number initial_mass initial_z burn_min1 burn_min2
9793 1.5000000000000000E+001 2.0000000000000000E-002 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
model_number              star_age                star_mass               log_L                   log_R                   log_Teff                log_center_T             log_center_Rho          log_center_P            center_h1               center_he3 			   center_he4			   center_c12			   center_n14			   center_o16			   center_ne20			   center_mg24			   center_si28			   center_s32			   center_ar36			   center_ca40			   center_ti44			   center_cr48			   center_fe52			   center_fe54			   center_fe56			   center_ni56			    center_degeneracy 		center_ye 				center_entropy 			compactness_parameter   dynamic_timescale       kh_timescale            nuc_timescale            pp                       cno                      tri_alfa                 log_LH                   log_LHe                  log_LZ                   log_Lneu                he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass he_core_radius c_core_radius o_core_radius si_core_radius fe_core_radius max_abs_v_velocity surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
285 3.7785411650961873E+003 1.5000000000000000E+001 3.6296554050552059E+000 2.0244441979158925E+000 3.6568211705321683E+000 6.0522814657471704E+000 -3.4546347552888523E+000 1.0756322205432376E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0390358626351537E+001 8.4988121862410471E-001 2.9824112041142659E+001 1.4790853283791732E-004 2.8128996489242213E+006 1.1712846563295030E+004 3.5191344049988128E+007 -1.2931888072009267E+001 -3.7499493235112247E+001 -9.8999999999999986E+001 -1.2931888072009267E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3576046522614197E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
286 3.8400991649797902E+003 1.5000000000000000E+001 3.6304548932731362E+000 2.0241884814840567E+000 3.6571489008025688E+000 6.0560648116848750E+000 -3.4410548413121678E+000 1.0773527738271277E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0372492174882971E+001 8.4988121862410471E-001 2.9793313308248681E+001 1.4942107263191386E-004 2.8104163554387563E+006 1.1698190310219772E+004 3.5126620261818707E+007 -1.2880306588289926E+001 -3.7321176257133828E+001 -9.8999999999999986E+001 -1.2880306588289926E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3524487466148999E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
287 3.9022341730686476E+003 1.5000000000000000E+001 3.6318304087338253E+000 2.0240471913351068E+000 3.6575634247422157E+000 6.0598778866825249E+000 -3.4274428336134597E+000 1.0790800492792687E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0354875768237008E+001 8.4988121862410471E-001 2.9763203074650583E+001 1.5095384669968828E-004 2.8090452099736589E+006 1.1664992315364270E+004 3.5015541775107019E+007 -1.2828461639218398E+001 -3.7143074914990635E+001 -9.8999999999999986E+001 -1.2828461639218398E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3472668300158888E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
288 3.9648987062546721E+003 1.5000000000000000E+001 3.6330910064027653E+000 2.0240307501778592E+000 3.6578867947380749E+000 6.0637163804036804E+000 -3.4138112180328375E+000 1.0808123843497707E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0337284136952327E+001 8.4988121862410471E-001 2.9733389154030487E+001 1.5250570613434643E-004 2.8088857007765551E+006 1.1631622543858621E+004 3.4914051859271280E+007 -1.2776410330160461E+001 -3.6964378309326733E+001 -9.8999999999999986E+001 -1.2776410330160461E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3420646617827453E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
289 4.0280290639958030E+003 1.5000000000000000E+001 3.6346184196368880E+000 2.0241482338463666E+000 3.6582099062123516E+000 6.0675778104838738E+000 -3.4001697891499294E+000 1.0825485230299179E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0319474865756010E+001 8.4988121862410471E-001 2.9703451577325609E+001 1.5407574150458228E-004 2.8100257054452822E+006 1.1587650922137278E+004 3.4791474853709407E+007 -1.2724186100588353E+001 -3.6785064175714787E+001 -9.8999999999999986E+001 -1.2724186100588353E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3368456404898428E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
290 4.0914059177459676E+003 1.5000000000000000E+001 3.6364040821157766E+000 2.0243961166086213E+000 3.6585323804509469E+000 6.0714501182393441E+000 -3.3865615393380959E+000 1.0842829594674795E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0301398985120102E+001 8.4988121862410471E-001 2.9673229300085335E+001 1.5565911136109300E-004 2.8124325580383223E+006 1.1533519609906874E+004 3.4648718523246199E+007 -1.2671952205120521E+001 -3.6606075100749173E+001 -9.8999999999999986E+001 -1.2671952205120521E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3316261425783249E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
291 4.1547354396983465E+003 1.5000000000000000E+001 3.6384502340321592E+000 2.0247857359207484E+000 3.6588491087739787E+000 6.0753172427989481E+000 -3.3730438642788876E+000 1.0860083849556545E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0283217757226486E+001 8.4988121862410471E-001 2.9642833177931806E+001 1.5724911255060071E-004 2.8162197889658571E+006 1.1469014112728333E+004 3.4485857159880646E+007 -1.2619925878888376E+001 -3.6427787386158492E+001 -9.8999999999999986E+001 -1.2619925878888376E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3264279387024715E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
292 4.2177781594306889E+003 1.5000000000000000E+001 3.6407835403609927E+000 2.0253099207587191E+000 3.6591703429372018E+000 6.0791665440799383E+000 -3.3596618112956498E+000 1.0877190691501465E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0265221279556098E+001 8.4988121862410471E-001 2.9612540305253347E+001 1.5884027113620996E-004 2.8213230895192712E+006 1.1393800108495810E+004 3.4301074020239256E+007 -1.2568277821104543E+001 -3.6250991342221027E+001 -9.8999999999999986E+001 -1.2568277821104543E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3212681484706080E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
293 4.2803395835249148E+003 1.5000000000000000E+001 3.6433865691193339E+000 2.0259712465355113E+000 3.6594904372383907E+000 6.0829882018745298E+000 -3.3464500286171983E+000 1.0894105849448739E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0247694265543192E+001 8.4988121862410471E-001 2.9582671550829158E+001 1.6042814469778978E-004 2.8277747471151929E+006 1.1308480186392306E+004 3.4096098730335563E+007 -1.2517139657055294E+001 -3.6076001140070019E+001 -9.8999999999999986E+001 -1.2517139657055294E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3161599865050645E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
294 4.3422404680275667E+003 1.5000000000000000E+001 3.6462544715616327E+000 2.0267681699440989E+000 3.6598089511446719E+000 6.0867730753735021E+000 -3.3334392511876061E+000 1.0910789295259489E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0230759294058387E+001 8.4988121862410471E-001 2.9553469386415625E+001 1.6200854044548570E-004 2.8355688506946033E+006 1.1213454252160467E+004 3.3871683881049201E+007 -1.2466631112941384E+001 -3.5903189955106548E+001 -9.8999999999999986E+001 -1.2466631112941384E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3111154772309973E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
295 4.4033033495018090E+003 1.5000000000000000E+001 3.6493663659982407E+000 2.0276917820268716E+000 3.6601251187124371E+000 6.0905117142480947E+000 -3.3206598228883308E+000 1.0927201196110056E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0214416510665977E+001 8.4988121862410471E-001 2.9525055798916288E+001 1.6357714925084165E-004 2.8446288808590234E+006 1.1109740351880933E+004 3.3629847121892326E+007 -1.2416872706813537E+001 -3.5733032010507493E+001 -9.8999999999999986E+001 -1.2416872706813537E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3061467212074612E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
296 4.4633797718672404E+003 1.5000000000000000E+001 3.6527163413040036E+000 2.0287408043332711E+000 3.6604381013856790E+000 6.0941962377718131E+000 -3.3081360223258347E+000 1.0943309712359053E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0198609068193409E+001 8.4988121862410471E-001 2.9497446662877692E+001 1.6513030363183646E-004 2.8549542191677070E+006 1.0997777054093842E+004 3.3371437740472905E+007 -1.2367961096244885E+001 -3.5565814327413605E+001 -9.8999999999999986E+001 -1.2367961096244885E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.3012634317078653E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
297 4.5223912061556339E+003 1.5000000000000000E+001 3.6562967132388229E+000 2.0299141276212129E+000 3.6607465327254123E+000 6.0978228901636840E+000 -3.2958777976522562E+000 1.0959101595394420E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0183248169712723E+001 8.4988121862410471E-001 2.9470579591928992E+001 1.6666605277632971E-004 2.8665474391428232E+006 1.0878054146766050E+004 3.3097450843029730E+007 -1.2319936788143734E+001 -3.5401666384855581E+001 -9.8999999999999986E+001 -1.2319936788143734E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.2964697123129000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
298 4.5802768734172423E+003 1.5000000000000000E+001 3.6600778609518554E+000 2.0312002744423867E+000 3.6610487462430839E+000 6.1013886666090063E+000 -3.2838921249038546E+000 1.0974567144138064E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0168240565210725E+001 8.4988121862410471E-001 2.9444377558437804E+001 1.6818276806219412E-004 2.8793095230902447E+006 1.0751867944651707E+004 3.2810541509898890E+007 -1.2272830886299200E+001 -3.5240717578882553E+001 -9.8999999999999986E+001 -1.2272830886299200E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.2917687262896379E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
299 4.6370177165289042E+003 1.5000000000000000E+001 3.6640478041192623E+000 2.0325947022914401E+000 3.6613440181104084E+000 6.1048932139717360E+000 -3.2721772076892850E+000 1.0989707386244504E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.2744128430583462E-003 1.2623408079670273E-003 1.1735478978037879E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0153490804298444E+001 8.4988121862410471E-001 2.9418780929738030E+001 1.6967985855848193E-004 2.8932102525098966E+006 1.0619878563355685E+004 3.2511982682156038E+007 -1.2226641937750907E+001 -3.5082952849908921E+001 -9.8999999999999986E+001 -1.2226641937750907E+001 -9.8999999999999986E+001 -2.7995789596750249E+001 -1.2871603864574540E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
